,cstName,Email,City,Zip,PhoneNumber,Country,CreateDate,TransactionID,PurchaseDate,Name,Region,ZipCode_2,StreetAddress,ItemName,Description,Category,ItemPrice,LineItemAmount,Quantity,Amount,CCNumber,CardSecurityCode
329,Linda Matin,LindaMatin615@msn.com,Los Angeles,68016,2065577867,Romania,2020-04-23,39132-7936,2019-01-21,Healthy Treats,WA,91222,8390 Integer St,water,24 oz,beverage,2.95,14.75,5.0,31.0,5517807168465570,898
792,Ruth Cocklin,Ruth_Cocklin150@aol.com,Seattle,67641,4586060043,Andorra,2019-12-18,87414-4894,2020-01-20,Not Just Groceries,CA,97888,"1437 Sed, Av.",sandwich,premade,food,12.44,37.32,3.0,246.72,5328714508352457,305
780,Ruth Cocklin,Ruth_Cocklin150@aol.com,Seattle,67641,4586060043,Andorra,2019-12-18,12712-4551,2020-04-15,Yummy Store,WA,98001,9128 Egestas Avenue,water,24 oz,beverage,2.95,11.8,4.0,146.8,5568260228652852,363
1059,Annette Smith,AnnetteJSmith224@msn.com,Sacramento,94182,4252814623,Azerbaijan,2019-10-25,92499-8375,2019-12-04,Healthy Treats,WA,91222,8390 Integer St,green algae,,plants,2.0,6.0,3.0,185.5,4357144383680673,769
419,Lori Gill,Lori-Gill852@comcast.net,Oregon City,50535,5095780443,China,2019-02-23,88057-3963,2019-06-10,West Port Goods,WA,98788,"8052 Adipiscing, Street",water,24 oz,beverage,2.95,2.95,1.0,18.7,4865383354547624,217
131,Diana Reedy,Diana_Reedy610@yahoo.com,San Diego,88636,2093132447,Aruba,2017-05-05,83458-4698,2019-03-07,Authentic Shoppe,OR,96587,5111 Penatibus Rd,fern,has leaves,plants,25.0,100.0,4.0,121.75,4822618846650768,315
151,Diane Turner,DianeTurner328@msn.com,Sacramento,39536,2091374990,Guernsey,2019-12-15,56278-7876,2019-12-03,Wholesome,California,98182,4942 Ac Rd.,green algae,,plants,2.0,4.0,2.0,20125.0,5815037571264655,278
1158,Anthony Brown,AnthonyQBrown856@comcast.net,Salem,42559,5096298783,Italy,2020-08-25,20503-4897,2020-05-02,The Corner Store,Washington,98000,8516 Amet St.,seeds,misc plant seeds,plants,15.0,45.0,3.0,95.2,4611044805624656,415
621,Sharee Mcdaniel,Sharee-Mcdaniel368@aol.com,Bellingham,46937,7148599814,Pitcairn,2018-08-30,54238-5928,2019-04-15,Yummy Store,WA,98001,9128 Egestas Avenue,peace lily,white pedal,plants,100.0,300.0,3.0,372.8,4432513686368620,305
901,Andrea Moorhead,AndreaMoorhead646@yahoo.com,Bend,58821,7075817620,Gambia,2020-08-06,85112-6468,2020-07-20,Healthy Treats,WA,91222,8390 Integer St,,,toiletries,10000.0,10000.0,1.0,10104.05,4348681361386851,317
684,Scott March,ScottEMarch564@comcast.net,Seattle,47525,2138216778,Benin,2020-05-28,97465-6929,2019-03-09,Healthy Treats,WA,91222,8390 Integer St,water,6 oz,beverage,1.95,3.9,2.0,188.9,4078057347010788,831
988,Monique Cecot,MoniqueCecot552@hotmail.com,Spokane,94868,4256776005,Thailand,2019-01-27,50596-3482,2020-06-06,Healthy Treats,WA,91222,8390 Integer St,fruit,farmers market generic,food,5.0,20.0,4.0,92.0,5817216368387586,551
733,Steven Martin,Steven-Martin131@comcast.net,Oregon City,36750,5096497502,Hong Kong,2018-01-16,21769-2392,2019-01-10,Not Just Groceries,CA,97888,"1437 Sed, Av.",coke,16 oz,beverage,2.95,11.8,4.0,10039.3,4578602867557154,184
11,Harry Hayward,Harry-Hayward322@hotmail.com,Olympia,66396,2067812937,Oman,2018-04-22,38325-5966,2020-08-03,Wholesome,California,98182,4942 Ac Rd.,fern,has leaves,plants,25.0,50.0,2.0,110.95,5564484053153607,792
206,William Flores,WilliamYFlores817@msn.com,Seattle,34039,5096960490,Slovenia,2018-07-30,53481-3923,2020-01-13,The Corner Store,Washington,98000,8516 Amet St.,candy,variety pack,food,3.25,3.25,1.0,90.75,5245633235675228,924
23,Sylvia Lumley,Sylvia-Lumley314@aol.com,Los Angeles,70779,5419719685,Canada,2019-06-09,72384-7308,2019-05-07,The Corner Store,Washington,98000,8516 Amet St.,water,6 oz,beverage,1.95,5.85,3.0,14.7,5185605355022832,337
515,Ann Child,Ann-Child12@gmail.com,Seattle,82094,7073911159,Ukraine,2017-03-19,37862-3207,2019-07-17,Not Just Groceries,CA,97888,"1437 Sed, Av.",water,6 oz,beverage,1.95,3.9,2.0,53.43,4654677003540466,388
295,Carla Shepard,CarlaShepard419@aol.com,Bellingham,37039,7147618254,Benin,2017-02-06,66647-1428,2019-11-05,Healthy Treats,WA,91222,8390 Integer St,sandwich,premade,food,12.44,62.2,5.0,62.2,5212217558343472,340
910,Andrea Moorhead,AndreaMoorhead646@yahoo.com,Bend,58821,7075817620,Gambia,2020-08-06,27366-9321,2020-05-20,Not Just Groceries,CA,97888,"1437 Sed, Av.",water,4 oz,beverage,0.95,1.9,2.0,106.9,4248812447875842,135
522,Brandy Iorio,Brandy_Iorio34@gmail.com,Salem,71436,7143692789,Cocos (Keeling) Islands,2020-08-29,50086-6973,2019-03-02,Wholesome,California,98182,4942 Ac Rd.,tissues,,toiletries,5.0,5.0,1.0,43.0,5473424167450135,628
652,Lindsey Romine,Lindsey_Romine668@comcast.net,Bellevue,45072,2067352345,Uruguay,2018-02-19,46509-5346,2020-07-16,Wholesome,California,98182,4942 Ac Rd.,cactus,a beautiful prickly,plants,10.0,10.0,1.0,62.75,5325517306075453,768
761,George Wilson,GeorgeWilson697@hotmail.com,Sacramento,74543,2066957028,Solomon Islands,2019-06-27,64953-6667,2019-11-15,Authentic Shoppe,OR,96587,5111 Penatibus Rd,candy,variety pack,food,3.25,9.75,3.0,70.0,5630805352470648,580
833,Nicole Ferguson,Nicole-Ferguson415@msn.com,Seattle,82176,5101786771,Palau,2018-01-26,15428-8671,2019-11-29,Yummy Store,WA,98001,9128 Egestas Avenue,seeds,misc plant seeds,plants,15.0,45.0,3.0,48.9,4722278171278405,716
609,Yolanda Harrison,YolandaBHarrison329@comcast.net,San Diego,71112,2132481811,Lao People's Democratic Republic,2018-03-26,74996-1294,2020-08-30,Yummy Store,WA,98001,9128 Egestas Avenue,water,4 oz,beverage,0.95,3.8,4.0,3.8,4867171672238238,661
363,Harry Hayward,Harry-Hayward322@hotmail.com,Olympia,66396,2067812937,Oman,2018-04-22,96109-5655,2020-04-27,Yummy Store,WA,98001,9128 Egestas Avenue,green algae,,plants,2.0,4.0,2.0,4.0,5407123084113582,829
338,Elmer Stjohn,Elmer-Stjohn740@aol.com,Bend,86051,4585419862,Liberia,2020-08-21,71750-9697,2020-01-26,The Corner Store,Washington,98000,8516 Amet St.,,,toiletries,10000.0,10000.0,1.0,10255.0,4271785044186323,471
710,Lester Buford,Lester-Buford629@aol.com,Portland,95853,3605095034,Croatia,2017-07-22,10153-1766,2020-03-11,Authentic Shoppe,OR,96587,5111 Penatibus Rd,coke,24 oz,beverage,4.5,22.5,5.0,54.35,5655461141264212,507
1090,Christine Kelley,Christine_Kelley894@gmail.com,Sacramento,91890,3606001876,Belarus,2018-01-19,82825-2492,2019-10-22,West Port Goods,WA,98788,"8052 Adipiscing, Street",fern,has leaves,plants,25.0,50.0,2.0,105.85,4687662741036824,375
679,Darlene Olsen,Darlene-Olsen273@gmail.com,Olympia,31192,5032938770,Burundi,2018-10-24,30725-6631,2020-07-23,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,4 oz,beverage,0.95,2.85,3.0,35.29,5054624840735644,394
550,Norma Huerta,Norma-Huerta611@msn.com,Eugene,70808,2094585737,Greenland,2017-05-22,82011-7242,2020-01-22,Authentic Shoppe,OR,96587,5111 Penatibus Rd,tooth paste,,toiletries,2.3,6.9,3.0,30131.9,5744033116723721,874
118,Darlene Olsen,Darlene-Olsen273@gmail.com,Olympia,31192,5032938770,Burundi,2018-10-24,42137-1374,2019-02-13,West Port Goods,WA,98788,"8052 Adipiscing, Street",fern,has leaves,plants,25.0,25.0,1.0,47.6,5887474524740730,218
890,Andrea Moorhead,AndreaMoorhead646@yahoo.com,Bend,58821,7075817620,Gambia,2020-08-06,16489-4235,2020-08-15,Healthy Treats,WA,91222,8390 Integer St,coke,16 oz,beverage,2.95,11.8,4.0,21.8,5857336177654781,960
665,Terri Lopez,Terri-Lopez916@comcast.net,Medford,48103,2535065633,Japan,2019-10-09,74866-2342,2019-12-21,The Full Cart,Oregon,93455,5342 Ligula. Ave,sandwich,premade,food,12.44,37.32,3.0,66.32,5468508508643300,827
776,Michael Shepherd,MichaelyShepherd55@msn.com,Sacramento,65403,4587816189,Andorra,2020-08-02,21912-8981,2019-02-20,Not Just Groceries,CA,97888,"1437 Sed, Av.",fruit,farmers market generic,food,5.0,20.0,4.0,29.75,5380741443380465,119
58,Josefine Mathews,Josefine-Mathews812@yahoo.com,Bellingham,38477,2065294829,"Iran, Islamic Republic of",2018-10-28,46103-6238,2020-06-27,West Port Goods,WA,98788,"8052 Adipiscing, Street",tooth paste,,toiletries,2.3,9.2,4.0,58.05,5534814551877720,812
989,Monique Cecot,MoniqueCecot552@hotmail.com,Spokane,94868,4256776005,Thailand,2019-01-27,50596-3482,2020-06-06,Healthy Treats,WA,91222,8390 Integer St,tissues,,toiletries,5.0,15.0,3.0,92.0,5817216368387586,551
1024,Robert Payne,RobertPayne803@msn.com,Bend,42939,2131409181,Saint Barthélemy,2019-06-29,51919-9826,2020-07-14,Not Just Groceries,CA,97888,"1437 Sed, Av.",water,6 oz,beverage,1.95,3.9,2.0,371.8,5141584531588400,958
248,David Collins,DavidCollins783@comcast.net,Tacoma,86714,2535239932,Syrian Arab Republic,2018-06-09,12414-4571,2020-04-28,West Port Goods,WA,98788,"8052 Adipiscing, Street",coke,12 oz,beverage,1.25,5.0,4.0,33.0,5057111121844825,460
1140,Sandra Jackson,SandraJackson94@aol.com,Tacoma,49329,3609172098,Bangladesh,2017-07-19,57987-2208,2019-11-10,Healthy Treats,WA,91222,8390 Integer St,water,6 oz,beverage,1.95,7.8,4.0,40118.000000000015,5785424680662356,501
107,Belinda Dawkins,Belinda_Dawkins163@aol.com,Portland,56555,5415571588,Algeria,2017-05-17,43544-2553,2019-11-27,Wholesome,California,98182,4942 Ac Rd.,tooth paste,,toiletries,2.3,2.3,1.0,40028.05,4216577681244033,352
883,Gerald Buchanan,Gerald_Buchanan951@comcast.net,Bellingham,81386,7145123799,Belgium,2017-10-09,38677-5591,2019-12-05,The Corner Store,Washington,98000,8516 Amet St.,green algae,,plants,2.0,6.0,3.0,40041.9,4734466006130633,377
148,Beth Dickerson,Beth-Dickerson951@comcast.net,San Diego,48173,2096211375,Turkey,2020-05-23,35635-6536,2019-08-05,The Corner Store,Washington,98000,8516 Amet St.,green algae,,plants,2.0,4.0,2.0,16.0,4451557058244532,908
998,Derrick Eddy,Derrick-Eddy1@comcast.net,San Jose,32609,3604967010,Lithuania,2020-08-28,81264-5078,2020-01-12,Not Just Groceries,CA,97888,"1437 Sed, Av.",coke,24 oz,beverage,4.5,22.5,5.0,431.15,5626623055211857,715
963,Andrew Crider,Andrew-Crider301@hotmail.com,Portland,99599,3601963241,Réunion,2018-11-26,66739-8045,2019-12-04,West Port Goods,WA,98788,"8052 Adipiscing, Street",water,6 oz,beverage,1.95,9.75,5.0,209.75,5225728256716688,673
816,Barbara Wesolowski,Barbara-Wesolowski337@hotmail.com,Bellevue,98372,2068197960,Sint Maarten (Dutch part),2019-12-12,76211-2975,2020-06-22,The Corner Store,Washington,98000,8516 Amet St.,sandwich,premade,food,12.44,62.2,5.0,151.25,5111280722578840,529
822,Barbara Wesolowski,Barbara-Wesolowski337@hotmail.com,Bellevue,98372,2068197960,Sint Maarten (Dutch part),2019-12-12,13032-1851,2019-03-13,The Full Cart,Oregon,93455,5342 Ligula. Ave,fruit,farmers market generic,food,5.0,10.0,2.0,254.3,5411212800454773,196
938,Connie Kinder,ConnieKinder120@gmail.com,Bellevue,61376,7071128200,Mauritius,2020-02-28,19913-4190,2019-11-13,Authentic Shoppe,OR,96587,5111 Penatibus Rd,bread,single sliced,food,4.0,4.0,1.0,42.98,5712050644823404,474
784,Ruth Cocklin,Ruth_Cocklin150@aol.com,Seattle,67641,4586060043,Andorra,2019-12-18,95256-5174,2019-05-03,Healthy Treats,WA,91222,8390 Integer St,chips,generic chip,food,2.0,4.0,2.0,18.55,4635814123274064,191
979,Monique Cecot,MoniqueCecot552@hotmail.com,Spokane,94868,4256776005,Thailand,2019-01-27,28375-7055,2019-08-06,Authentic Shoppe,OR,96587,5111 Penatibus Rd,tissues,,toiletries,5.0,15.0,3.0,10048.85,5064141827811622,660
269,Junior Shaw,Junior_Shaw635@yahoo.com,Salem,49371,2137852414,Marshall Islands,2019-04-21,21282-7760,2019-07-24,The Corner Store,Washington,98000,8516 Amet St.,cereal,12 oz bag,food,4.0,4.0,1.0,13.85,5215274822313774,437
711,Lester Buford,Lester-Buford629@aol.com,Portland,95853,3605095034,Croatia,2017-07-22,10153-1766,2020-03-11,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,6 oz,beverage,1.95,5.85,3.0,54.35,5655461141264212,507
630,Sharee Mcdaniel,Sharee-Mcdaniel368@aol.com,Bellingham,46937,7148599814,Pitcairn,2018-08-30,92123-7571,2020-02-27,Authentic Shoppe,OR,96587,5111 Penatibus Rd,fern,has leaves,plants,25.0,125.0,5.0,138.9,5836332053802360,595
1098,Therese Lankford,Therese_Lankford996@gmail.com,Spokane,66222,4581754143,Thailand,2017-07-22,31526-8513,2020-08-29,Healthy Treats,WA,91222,8390 Integer St,coke,16 oz,beverage,2.95,14.75,5.0,72.45,4600484244125585,216
551,Norma Huerta,Norma-Huerta611@msn.com,Eugene,70808,2094585737,Greenland,2017-05-22,82011-7242,2020-01-22,Authentic Shoppe,OR,96587,5111 Penatibus Rd,,,toiletries,10000.0,30000.0,3.0,30131.9,5744033116723721,874
708,Ronald Tanner,Ronald_Tanner756@hotmail.com,Seattle,46752,3608587387,"Virgin Islands, British",2017-09-25,92414-7207,2020-03-12,Wholesome,California,98182,4942 Ac Rd.,cereal,12 oz bag,food,4.0,8.0,2.0,8.0,5202576252732438,498
541,Hilda Naegeli,Hilda_Naegeli140@yahoo.com,Spokane,64604,2534924147,Cambodia,2018-12-26,32027-3914,2020-05-04,Wholesome,California,98182,4942 Ac Rd.,peace lily,white pedal,plants,100.0,500.0,5.0,507.8,4588146681785054,442
739,Steven Martin,Steven-Martin131@comcast.net,Oregon City,36750,5096497502,Hong Kong,2018-01-16,52177-7157,2019-03-01,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,24 oz,beverage,2.95,11.8,4.0,112.6,4360854505870672,526
436,Greg Johnson,Greg-Johnson571@hotmail.com,Los Angeles,61959,2539633800,Guinea,2019-04-14,30112-6655,2020-03-20,The Corner Store,Washington,98000,8516 Amet St.,,,toiletries,10000.0,10000.0,1.0,10040.0,4354322225123331,888
244,Derrick Eddy,Derrick-Eddy1@comcast.net,San Jose,32609,3604967010,Lithuania,2020-08-28,84762-2598,2019-07-22,Healthy Treats,WA,91222,8390 Integer St,water,4 oz,beverage,0.95,1.9,2.0,78.0,4574385301417666,907
572,Victor Lockhart,VictorLockhart171@hotmail.com,Sacramento,33066,4253105796,Bouvet Island,2017-02-10,26363-1357,2019-01-02,Wholesome,California,98182,4942 Ac Rd.,coke,12 oz,beverage,1.25,6.25,5.0,78.15,5447612265871246,299
1007,David Collins,DavidCollins783@comcast.net,Tacoma,86714,2535239932,Syrian Arab Republic,2018-06-09,31016-4518,2019-11-17,The Corner Store,Washington,98000,8516 Amet St.,fern,has leaves,plants,25.0,50.0,2.0,69.45,4638175110858876,477
671,Darlene Olsen,Darlene-Olsen273@gmail.com,Olympia,31192,5032938770,Burundi,2018-10-24,88978-8341,2019-11-28,Healthy Treats,WA,91222,8390 Integer St,tooth paste,,toiletries,2.3,11.5,5.0,98.56,5441111682488367,640
1061,Annette Smith,AnnetteJSmith224@msn.com,Sacramento,94182,4252814623,Azerbaijan,2019-10-25,92499-8375,2019-12-04,Healthy Treats,WA,91222,8390 Integer St,coke,24 oz,beverage,4.5,13.5,3.0,185.5,4357144383680673,769
1133,Ronald Rufenacht,RonaldfRufenacht446@msn.com,San Jose,88178,2537312096,Ireland,2019-12-22,78753-5834,2019-09-28,The Full Cart,Oregon,93455,5342 Ligula. Ave,coke,16 oz,beverage,2.95,11.8,4.0,131.8,5086844473040272,938
304,Sandra Jackson,SandraJackson94@aol.com,Tacoma,49329,3609172098,Bangladesh,2017-07-19,32510-8805,2020-03-07,The Full Cart,Oregon,93455,5342 Ligula. Ave,tooth paste,,toiletries,2.3,2.3,1.0,60.3,5411540572446556,653
939,Connie Kinder,ConnieKinder120@gmail.com,Bellevue,61376,7071128200,Mauritius,2020-02-28,19913-4190,2019-11-13,Authentic Shoppe,OR,96587,5111 Penatibus Rd,sandwich,premade,food,12.44,24.88,2.0,42.98,5712050644823404,474
590,Mark Ward,MarktWard616@yahoo.com,Sacramento,73646,2067260077,French Southern Territories,2019-08-02,44943-9372,2020-04-17,The Corner Store,Washington,98000,8516 Amet St.,coke,16 oz,beverage,2.95,11.8,4.0,100.8,5721166417400243,497
1069,Melissa Burgos,Melissa-Burgos386@comcast.net,Tacoma,41877,5411269040,Bahamas,2020-01-10,51267-8866,2019-07-21,West Port Goods,WA,98788,"8052 Adipiscing, Street",cactus,a beautiful prickly,plants,10.0,20.0,2.0,79.63,5425015551043448,411
892,Andrea Moorhead,AndreaMoorhead646@yahoo.com,Bend,58821,7075817620,Gambia,2020-08-06,32312-3881,2019-07-15,Wholesome,California,98182,4942 Ac Rd.,peace lily,white pedal,plants,100.0,200.0,2.0,827.5,5514046824730161,709
645,Michael Pompey,MichaelfPompey674@aol.com,Bend,86116,4585676062,"Virgin Islands, U.S.",2017-12-24,82201-4409,2019-01-01,Healthy Treats,WA,91222,8390 Integer St,,,toiletries,10000.0,20000.0,2.0,20025.4,5626606128871241,592
950,Connie Kinder,ConnieKinder120@gmail.com,Bellevue,61376,7071128200,Mauritius,2020-02-28,85236-4257,2020-05-15,The Full Cart,Oregon,93455,5342 Ligula. Ave,cactus,a beautiful prickly,plants,10.0,30.0,3.0,103.55,5400126854518720,938
267,Junior Shaw,Junior_Shaw635@yahoo.com,Salem,49371,2137852414,Marshall Islands,2019-04-21,21282-7760,2019-07-24,The Corner Store,Washington,98000,8516 Amet St.,bread,single sliced,food,4.0,4.0,1.0,13.85,5215274822313774,437
447,Greg Johnson,Greg-Johnson571@hotmail.com,Los Angeles,61959,2539633800,Guinea,2019-04-14,49696-6758,2020-04-09,Healthy Treats,WA,91222,8390 Integer St,coke,24 oz,beverage,4.5,9.0,2.0,246.45,5725677015774846,774
838,Robert Tipka,RobertzTipka799@aol.com,Oregon City,53242,5094188142,Cayman Islands,2018-09-19,30699-1392,2019-12-11,Healthy Treats,WA,91222,8390 Integer St,water,4 oz,beverage,0.95,1.9,2.0,1.9,5681542341824411,481
1075,Melissa Burgos,Melissa-Burgos386@comcast.net,Tacoma,41877,5411269040,Bahamas,2020-01-10,18200-4063,2019-06-11,Not Just Groceries,CA,97888,"1437 Sed, Av.",coke,12 oz,beverage,1.25,5.0,4.0,30091.4,5548416815015062,442
823,Barbara Wesolowski,Barbara-Wesolowski337@hotmail.com,Bellevue,98372,2068197960,Sint Maarten (Dutch part),2019-12-12,13032-1851,2019-03-13,The Full Cart,Oregon,93455,5342 Ligula. Ave,peace lily,white pedal,plants,100.0,200.0,2.0,254.3,5411212800454773,196
390,Rosa Overman,Rosa-Overman232@hotmail.com,Bellevue,37952,5093452620,Maldives,2019-04-28,36126-1056,2019-06-19,Not Just Groceries,CA,97888,"1437 Sed, Av.",peace lily,white pedal,plants,100.0,300.0,3.0,352.0,5137702203285432,110
1000,Derrick Eddy,Derrick-Eddy1@comcast.net,San Jose,32609,3604967010,Lithuania,2020-08-28,81264-5078,2020-01-12,Not Just Groceries,CA,97888,"1437 Sed, Av.",water,4 oz,beverage,0.95,2.85,3.0,431.15,5626623055211857,715
453,Mary Wright,MaryWright964@yahoo.com,Eugene,47296,2134498897,Cuba,2017-02-01,93245-7150,2019-08-05,The Corner Store,Washington,98000,8516 Amet St.,coke,24 oz,beverage,4.5,13.5,3.0,41.8,5033657337034040,540
154,Diane Turner,DianeTurner328@msn.com,Sacramento,39536,2091374990,Guernsey,2019-12-15,56278-7876,2019-12-03,Wholesome,California,98182,4942 Ac Rd.,tissues,,toiletries,5.0,20.0,4.0,20125.0,5815037571264655,278
772,Michael Shepherd,MichaelyShepherd55@msn.com,Sacramento,65403,4587816189,Andorra,2020-08-02,89704-3613,2020-08-07,Healthy Treats,WA,91222,8390 Integer St,seeds,misc plant seeds,plants,15.0,60.0,4.0,138.25,4555728085520612,651
507,Ann Child,Ann-Child12@gmail.com,Seattle,82094,7073911159,Ukraine,2017-03-19,77073-1280,2019-09-10,West Port Goods,WA,98788,"8052 Adipiscing, Street",coke,16 oz,beverage,2.95,2.95,1.0,85.95,4530670315372121,759
300,Ronald Rufenacht,RonaldfRufenacht446@msn.com,San Jose,88178,2537312096,Ireland,2019-12-22,30353-6786,2019-07-31,Authentic Shoppe,OR,96587,5111 Penatibus Rd,water,6 oz,beverage,1.95,9.75,5.0,77.75,5835367606700133,445
1108,Therese Lankford,Therese_Lankford996@gmail.com,Spokane,66222,4581754143,Thailand,2017-07-22,62321-8699,2020-05-03,Yummy Store,WA,98001,9128 Egestas Avenue,green algae,,plants,2.0,8.0,4.0,8.0,5614665701411720,900
1055,Annette Smith,AnnetteJSmith224@msn.com,Sacramento,94182,4252814623,Azerbaijan,2019-10-25,22479-5517,2020-03-23,Yummy Store,WA,98001,9128 Egestas Avenue,water,6 oz,beverage,1.95,9.75,5.0,154.5,4678317548418506,623
443,Greg Johnson,Greg-Johnson571@hotmail.com,Los Angeles,61959,2539633800,Guinea,2019-04-14,49696-6758,2020-04-09,Healthy Treats,WA,91222,8390 Integer St,coke,24 oz,beverage,4.5,13.5,3.0,246.45,5725677015774846,774
815,Barbara Wesolowski,Barbara-Wesolowski337@hotmail.com,Bellevue,98372,2068197960,Sint Maarten (Dutch part),2019-12-12,76211-2975,2020-06-22,The Corner Store,Washington,98000,8516 Amet St.,coke,12 oz,beverage,1.25,2.5,2.0,151.25,5111280722578840,529
740,Steven Martin,Steven-Martin131@comcast.net,Oregon City,36750,5096497502,Hong Kong,2018-01-16,52177-7157,2019-03-01,Authentic Shoppe,OR,96587,5111 Penatibus Rd,fern,has leaves,plants,25.0,75.0,3.0,112.6,4360854505870672,526
1019,Eddie Doughty,Eddie-Doughty378@msn.com,Tacoma,40141,5091593411,Georgia,2018-02-02,20587-6557,2019-01-25,Wholesome,California,98182,4942 Ac Rd.,tooth paste,,toiletries,2.3,9.2,4.0,19.2,4007517524008417,847
1021,Robert Payne,RobertPayne803@msn.com,Bend,42939,2131409181,Saint Barthélemy,2019-06-29,51919-9826,2020-07-14,Not Just Groceries,CA,97888,"1437 Sed, Av.",peace lily,white pedal,plants,100.0,300.0,3.0,371.8,5141584531588400,958
659,Terri Lopez,Terri-Lopez916@comcast.net,Medford,48103,2535065633,Japan,2019-10-09,21125-2361,2020-06-12,Yummy Store,WA,98001,9128 Egestas Avenue,coke,24 oz,beverage,4.5,9.0,2.0,40047.45,5066567021011617,467
284,Nancy Colon,NancyColon980@aol.com,San Francisco,88212,4258071489,Holy See (Vatican City State),2018-06-21,21107-6895,2020-02-24,The Full Cart,Oregon,93455,5342 Ligula. Ave,sandwich,premade,food,12.44,37.32,3.0,10062.77,4286472251182304,877
729,Steven Martin,Steven-Martin131@comcast.net,Oregon City,36750,5096497502,Hong Kong,2018-01-16,24951-2473,2019-12-18,Authentic Shoppe,OR,96587,5111 Penatibus Rd,fruit,farmers market generic,food,5.0,15.0,3.0,30034.75,4061843686603158,997
